Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
001150281,E33,00034314,Gas Leak (Natural and LP Gases),04/24/2000,04/24/2000,04/24/2000 09:48:53 PM,04/24/2000 09:50:48 PM,04/24/2000 09:51:04 PM,04/24/2000 09:52:08 PM,04/24/2000 09:54:35 PM,,,Other,04/24/2000 10:00:36 PM,200 Block of SAINT CHARLES AVE,SF,94132,B09,33,8366,3,3,3,false,,1,ENGINE,1,9,7,Oceanview/Merced/Ingleside,"(37.709628137811, -122.469210459648)",001150281-E33
001150282,E05,00034315,Alarms,04/24/2000,04/24/2000,04/24/2000 09:51:00 PM,04/24/2000 09:51:23 PM,04/24/2000 09:52:38 PM,04/24/2000 09:54:18 PM,04/24/2000 09:55:25 PM,,,Other,04/24/2000 10:01:59 PM,1100 Block of SCOTT ST,SF,94115,B05,05,4133,3,3,3,false,,1,ENGINE,1,5,5,Western Addition,"(37.7803432529788, -122.437097623047)",001150282-E05
001150284,M18,00034317,Medical Incident,04/24/2000,04/24/2000,04/24/2000 09:58:55 PM,04/24/2000 09:59:49 PM,04/24/2000 10:00:44 PM,04/24/2000 10:03:35 PM,04/24/2000 10:09:12 PM,04/24/2000 10:21:48 PM,04/24/2000 10:47:49 PM,Other,04/24/2000 10:54:16 PM,1600 Block of 24TH AVE,SF,94122,B08,18,7454,1,1,2,true,,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7567983540483, -122.482094455948)",001150284-M18
001150285,M01,00034320,Medical Incident,04/24/2000,04/24/2000,04/24/2000 09:59:45 PM,04/24/2000 10:00:22 PM,04/24/2000 10:08:20 PM,04/24/2000 10:09:41 PM,04/24/2000 10:15:13 PM,04/24/2000 10:32:55 PM,04/24/2000 10:40:33 PM,Other,04/24/2000 11:01:27 PM,1100 Block of MARKET ST,SF,94102,B02,27,2309,1,1,2,true,,1,MEDIC,1,2,6,Tenderloin,"(37.7796660426062, -122.41371122073)",001150285-M01
001150287,M07,00034321,Medical Incident,04/24/2000,04/24/2000,04/24/2000 10:02:02 PM,04/24/2000 10:02:38 PM,04/24/2000 10:15:42 PM,04/24/2000 10:16:57 PM,04/24/2000 10:20:26 PM,,,Other,04/24/2000 10:29:58 PM,24TH ST/ALABAMA ST,SF,94110,B06,07,5527,2,2,2,true,,1,MEDIC,1,6,9,Mission,"(37.7526848900219, -122.410962662832)",001150287-M07
001150289,M02,00034322,Medical Incident,04/24/2000,04/24/2000,04/24/2000 10:20:14 PM,04/24/2000 10:21:20 PM,04/24/2000 10:22:03 PM,04/24/2000 10:23:43 PM,04/24/2000 10:31:21 PM,,,Other,04/24/2000 10:37:13 PM,500 Block of SACRAMENTO ST,SF,94111,B01,13,1166,2,2,2,true,,1,MEDIC,1,1,3,Chinatown,"(37.7938844190655, -122.402569303912)",001150289-M02
001150292,M14,00034325,Medical Incident,04/24/2000,04/24/2000,04/24/2000 10:32:43 PM,04/24/2000 10:32:48 PM,04/24/2000 10:33:23 PM,04/24/2000 10:34:37 PM,04/24/2000 10:35:20 PM,,,Patient Declined Transport,04/24/2000 10:50:28 PM,26TH AV/GEARY BL,SF,94121,B07,14,7213,3,3,3,true,,1,MEDIC,1,7,1,Outer Richmond,"(37.7800379523626, -122.485807574821)",001150292-M14
001150293,M10,00034326,Medical Incident,04/24/2000,04/24/2000,04/24/2000 10:32:02 PM,04/24/2000 10:33:30 PM,04/24/2000 10:34:30 PM,04/24/2000 10:36:05 PM,04/24/2000 10:42:43 PM,,,Other,04/24/2000 11:02:28 PM,300 Block of 24TH AVE,SF,94121,B07,14,7174,1,1,2,true,,1,MEDIC,1,7,1,Outer Richmond,"(37.7830006442599, -122.483939034671)",001150293-M10
001150294,M17,00034327,Medical Incident,04/24/2000,04/24/2000,04/24/2000 10:38:20 PM,04/24/2000 10:38:55 PM,04/24/2000 10:40:05 PM,04/24/2000 10:42:38 PM,04/24/2000 10:48:39 PM,,,Patient Declined Transport,04/24/2000 11:27:21 PM,0 Block of GARLINGTON CT,SF,94124,B10,17,6622,1,1,2,true,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7325028766117, -122.384356163358)",001150294-M17
001150295,E48,00034328,Alarms,04/24/2000,04/24/2000,04/24/2000 10:39:03 PM,04/24/2000 10:40:04 PM,04/24/2000 10:40:14 PM,04/24/2000 10:43:02 PM,04/24/2000 10:44:45 PM,,,Other,04/24/2000 10:59:02 PM,CALL BOX: FS TI,TI,94130,B03,48,2931,3,3,3,false,,1,ENGINE,1,None,6,Treasure Island,"(37.8225682263653, -122.371537518925)",001150295-E48
001150296,M15,00034329,Medical Incident,04/24/2000,04/24/2000,04/24/2000 10:41:21 PM,04/24/2000 10:41:53 PM,04/24/2000 10:42:26 PM,,04/24/2000 10:46:11 PM,,,Other,04/24/2000 10:55:32 PM,400 Block of GENEVA AVE,SF,94112,B09,15,8319,2,2,2,true,,1,MEDIC,1,9,11,Outer Mission,"(37.7210351360755, -122.447136183722)",001150296-M15
001150297,E10,00034330,Gas Leak (Natural and LP Gases),04/24/2000,04/24/2000,04/24/2000 10:44:20 PM,04/24/2000 10:45:51 PM,04/24/2000 10:46:14 PM,04/24/2000 10:47:48 PM,04/24/2000 10:48:51 PM,,,Other,04/24/2000 10:53:24 PM,2500 Block of SUTTER ST,SF,94115,B05,10,4262,3,3,3,false,,1,ENGINE,1,5,5,Japantown,"(37.7848770596387, -122.442348914658)",001150297-E10
001150298,M05,00034331,Medical Incident,04/24/2000,04/24/2000,04/24/2000 10:44:57 PM,04/24/2000 10:46:27 PM,04/24/2000 10:46:47 PM,04/24/2000 10:49:51 PM,04/24/2000 10:50:07 PM,04/24/2000 10:56:10 PM,04/24/2000 11:13:19 PM,Other,04/24/2000 11:21:47 PM,800 Block of WEBSTER ST,SF,94117,B05,05,3521,3,3,3,true,,1,MEDIC,2,5,5,Western Addition,"(37.7783670718075, -122.430093124689)",001150298-M05
001150299,E32,00034332,Medical Incident,04/24/2000,04/24/2000,04/24/2000 10:55:01 PM,04/24/2000 10:55:37 PM,04/24/2000 10:55:47 PM,04/24/2000 10:57:14 PM,04/24/2000 10:58:40 PM,,,Other,04/24/2000 11:10:28 PM,0 Block of PORTER ST,SF,94110,B06,32,5751,3,3,3,true,,1,ENGINE,1,6,9,Bernal Heights,"(37.7344722500458, -122.418214081213)",001150299-E32
001150299,M09,00034332,Medical Incident,04/24/2000,04/24/2000,04/24/2000 10:55:01 PM,04/24/2000 10:55:37 PM,04/24/2000 10:55:47 PM,04/24/2000 10:58:15 PM,04/24/2000 11:01:56 PM,,,Other,04/24/2000 11:56:08 PM,0 Block of PORTER ST,SF,94110,B06,32,5751,3,3,3,true,,1,MEDIC,2,6,9,Bernal Heights,"(37.7344722500458, -122.418214081213)",001150299-M09
001150300,E01,00034333,Alarms,04/24/2000,04/24/2000,04/24/2000 10:57:37 PM,04/24/2000 10:58:00 PM,04/24/2000 10:58:09 PM,04/24/2000 10:59:41 PM,04/24/2000 11:02:21 PM,,,Other,04/24/2000 11:02:30 PM,200 Block of EDDY ST,SF,94102,B03,01,1453,3,3,3,false,,1,ENGINE,2,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",001150300-E01
001150300,T01,00034333,Alarms,04/24/2000,04/24/2000,04/24/2000 10:57:37 PM,04/24/2000 10:58:00 PM,04/24/2000 10:58:09 PM,04/24/2000 10:59:47 PM,04/24/2000 11:02:27 PM,,,Other,04/24/2000 11:02:36 PM,200 Block of EDDY ST,SF,94102,B03,01,1453,3,3,3,true,,1,TRUCK,3,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",001150300-T01
001150302,RA38,00034335,Medical Incident,04/24/2000,04/24/2000,04/24/2000 11:07:01 PM,04/24/2000 11:08:12 PM,04/24/2000 11:09:48 PM,04/24/2000 11:11:55 PM,04/24/2000 11:16:00 PM,04/24/2000 11:30:31 PM,04/24/2000 11:38:21 PM,Other,04/24/2000 11:57:34 PM,800 Block of OFARRELL ST,SF,94109,B04,03,1642,1,1,2,false,,1,AIRPORT,1,2,6,Tenderloin,"(37.7850094895368, -122.418713807613)",001150302-RA38
001150304,T10,00034337,Citizen Assist / Service Call,04/24/2000,04/24/2000,04/24/2000 11:14:05 PM,04/24/2000 11:14:28 PM,04/24/2000 11:14:36 PM,04/24/2000 11:15:41 PM,04/24/2000 11:20:14 PM,,,Other,04/24/2000 11:33:25 PM,600 Block of SPRUCE ST,SF,94118,B05,10,4374,3,3,3,true,,1,TRUCK,1,7,2,Presidio Heights,"(37.7828772925038, -122.453478866911)",001150304-T10
001150305,A210,00034338,Medical Incident,04/24/2000,04/24/2000,04/24/2000 11:17:08 PM,04/24/2000 11:18:22 PM,04/24/2000 11:19:30 PM,04/24/2000 11:19:48 PM,04/24/2000 11:27:30 PM,04/24/2000 11:34:01 PM,04/24/2000 11:46:39 PM,Other,04/24/2000 11:46:45 PM,1000 Block of BUSH ST,SF,94109,B01,41,1542,1,1,2,false,,1,PRIVATE,1,1,3,Nob Hill,"(37.7894788173025, -122.414561133158)",001150305-A210
001150306,E02,00034339,Outside Fire,04/24/2000,04/24/2000,04/24/2000 11:20:53 PM,04/24/2000 11:21:05 PM,04/24/2000 11:21:16 PM,,04/24/2000 11:25:07 PM,,,Other,04/24/2000 11:30:12 PM,0 Block of ROSS ALY,SF,94108,B01,02,1331,3,3,3,false,,1,ENGINE,1,1,3,Chinatown,"(37.7954771761384, -122.407417883428)",001150306-E02
001150307,M15,00034340,Medical Incident,04/24/2000,04/24/2000,04/24/2000 11:33:52 PM,04/24/2000 11:34:28 PM,04/24/2000 11:35:17 PM,04/24/2000 11:38:22 PM,04/24/2000 11:44:42 PM,04/24/2000 11:52:14 PM,04/25/2000 12:06:31 AM,Other,04/25/2000 12:36:11 AM,BUCKINGHAM WY/WINSTON DR,SF,94132,B08,19,8854,2,2,2,true,,1,MEDIC,1,8,7,Lakeshore,"(37.7282105642636, -122.478697968283)",001150307-M15
001150308,M12,00034341,Medical Incident,04/24/2000,04/24/2000,04/24/2000 11:35:30 PM,04/24/2000 11:37:56 PM,04/24/2000 11:38:54 PM,04/24/2000 11:41:09 PM,04/24/2000 11:45:09 PM,,04/25/2000 12:41:40 AM,Other,04/25/2000 12:41:42 AM,0 Block of LOCKSLEY AVE,SF,94122,B08,22,7331,1,1,2,true,,1,MEDIC,1,8,7,Inner Sunset,"(37.7592202975893, -122.46331160715)",001150308-M12
001150309,M03,00034342,Medical Incident,04/24/2000,04/24/2000,04/24/2000 11:37:16 PM,04/24/2000 11:38:51 PM,04/24/2000 11:39:34 PM,04/24/2000 11:41:11 PM,04/24/2000 11:43:21 PM,04/25/2000 12:11:38 AM,04/25/2000 12:14:35 AM,Other,04/25/2000 12:39:47 AM,400 Block of ELLIS ST,SF,94102,B03,03,1461,3,3,3,true,,1,MEDIC,1,2,6,Tenderloin,"(37.7846989219759, -122.413593512877)",001150309-M03
001150310,E31,00034343,Alarms,04/24/2000,04/24/2000,04/24/2000 11:45:34 PM,04/24/2000 11:47:40 PM,04/24/2000 11:47:46 PM,04/24/2000 11:50:56 PM,04/24/2000 11:53:30 PM,,,Other,04/25/2000 12:03:13 AM,0 Block of 7TH AVE,SF,94118,B07,31,7126,3,3,3,false,,1,ENGINE,1,7,2,Inner Richmond,"(37.7874397335199, -122.465888456685)",001150310-E31
001150311,M07,00034344,Medical Incident,04/24/2000,04/24/2000,04/24/2000 11:49:22 PM,04/24/2000 11:50:09 PM,04/24/2000 11:50:21 PM,04/24/2000 11:51:47 PM,04/24/2000 11:52:58 PM,,,Patient Declined Transport,04/24/2000 11:59:22 PM,17TH ST/MISSION ST,SF,94110,B02,07,5246,3,3,3,true,,1,MEDIC,1,2,9,Mission,"(37.7634292740134, -122.419512736792)",001150311-M07
001150312,M08,00034345,Medical Incident,04/24/2000,04/24/2000,04/24/2000 11:58:39 PM,04/24/2000 11:59:29 PM,04/24/2000 11:59:37 PM,04/25/2000 12:00:47 AM,04/25/2000 12:02:44 AM,04/25/2000 12:13:35 AM,04/25/2000 12:57:48 AM,Other,04/25/2000 01:04:56 AM,7TH ST/TOWNSEND ST,SF,94107,B03,08,2261,3,3,3,false,,1,MEDIC,1,3,6,Mission Bay,"(37.7718171244689, -122.401656683321)",001150312-M08
001160001,M41,00034346,Medical Incident,04/25/2000,04/24/2000,04/25/2000 12:12:44 AM,04/25/2000 12:14:30 AM,04/25/2000 12:14:41 AM,04/25/2000 12:17:04 AM,04/25/2000 12:19:04 AM,04/25/2000 12:40:04 AM,04/25/2000 12:47:36 AM,Other,04/25/2000 01:07:14 AM,1000 Block of CALIFORNIA ST,SF,94108,B01,41,1418,3,3,3,true,,1,MEDIC,1,1,3,Nob Hill,"(37.7918323962484, -122.411275585139)",001160001-M41
001160002,M02,00034347,Medical Incident,04/25/2000,04/24/2000,04/25/2000 12:31:46 AM,04/25/2000 12:32:37 AM,04/25/2000 12:33:26 AM,04/25/2000 12:35:24 AM,04/25/2000 12:39:58 AM,,,SFPD,04/25/2000 12:53:59 AM,LOMBARD ST/VAN NESS AV,SF,94109,B04,04,3145,2,2,2,true,,1,MEDIC,1,4,2,Marina,"(37.8013037187243, -122.42453832621)",001160002-M02
001160004,M01,00034348,Medical Incident,04/25/2000,04/24/2000,04/25/2000 12:34:18 AM,04/25/2000 12:34:50 AM,04/25/2000 12:34:58 AM,04/25/2000 12:36:53 AM,04/25/2000 12:38:29 AM,04/25/2000 12:44:47 AM,04/25/2000 12:51:15 AM,Other,04/25/2000 01:13:40 AM,1000 Block of HOWARD ST,SF,94103,B03,01,2252,3,3,3,true,,1,MEDIC,1,3,6,South of Market,"(37.7795675906982, -122.407474134289)",001160004-M01
001160005,M17,00034350,Medical Incident,04/25/2000,04/24/2000,04/25/2000 12:40:12 AM,04/25/2000 12:41:43 AM,04/25/2000 12:42:12 AM,04/25/2000 12:44:39 AM,04/25/2000 12:52:41 AM,04/25/2000 01:09:16 AM,04/25/2000 01:19:50 AM,Other,04/25/2000 01:36:21 AM,400 Block of GIRARD ST,SF,94134,B10,42,6333,2,2,2,true,,1,MEDIC,1,10,9,Portola,"(37.7267907809625, -122.404281545457)",001160005-M17
001160006,E07,00034351,Medical Incident,04/25/2000,04/24/2000,04/25/2000 12:46:57 AM,04/25/2000 12:47:32 AM,04/25/2000 12:47:39 AM,04/25/2000 12:49:11 AM,04/25/2000 12:51:30 AM,,,Other,04/25/2000 12:51:39 AM,16TH ST/FOLSOM ST,SF,94103,B02,07,5237,3,3,3,false,,1,ENGINE,2,2,9,Mission,"(37.7653146395623, -122.415308388717)",001160006-E07
001160007,M36,00034352,Medical Incident,04/25/2000,04/24/2000,04/25/2000 12:54:39 AM,04/25/2000 12:55:24 AM,04/25/2000 12:57:24 AM,04/25/2000 12:58:48 AM,04/25/2000 01:05:17 AM,04/25/2000 01:33:58 AM,04/25/2000 01:34:05 AM,Other,04/25/2000 02:07:45 AM,0 Block of TURK ST,SF,94102,B03,01,1365,1,1,2,true,,1,MEDIC,1,3,6,Tenderloin,"(37.7833862379382, -122.409853729941)",001160007-M36
001160008,E02,00034353,Medical Incident,04/25/2000,04/24/2000,04/25/2000 12:59:22 AM,04/25/2000 01:00:36 AM,04/25/2000 01:00:50 AM,,04/25/2000 01:04:40 AM,,,Other,04/25/2000 01:08:11 AM,200 Block of FRANCISCO ST,SF,94133,B01,28,1263,3,3,3,false,,1,ENGINE,2,1,3,North Beach,"(37.8053066242227, -122.408920785759)",001160008-E02
001160009,M15,00034354,Medical Incident,04/25/2000,04/24/2000,04/25/2000 01:00:53 AM,04/25/2000 01:01:07 AM,04/25/2000 01:01:23 AM,04/25/2000 01:03:22 AM,04/25/2000 01:07:48 AM,04/25/2000 01:24:26 AM,04/25/2000 01:36:47 AM,Other,04/25/2000 01:57:07 AM,200 Block of BUCKINGHAM WAY,SF,94132,B08,19,8854,3,3,3,true,,1,MEDIC,2,8,7,Lakeshore,"(37.7259492571366, -122.478840965775)",001160009-M15
001160011,E03,00034356,Alarms,04/25/2000,04/24/2000,04/25/2000 01:05:12 AM,04/25/2000 01:06:16 AM,04/25/2000 01:06:27 AM,04/25/2000 01:08:28 AM,04/25/2000 01:09:55 AM,,,Other,04/25/2000 01:18:11 AM,800 Block of VAN NESS AVE,SF,94109,B02,03,3163,3,3,3,false,,1,ENGINE,1,2,6,Tenderloin,"(37.7836200693769, -122.420813103123)",001160011-E03
001160011,T03,00034356,Alarms,04/25/2000,04/24/2000,04/25/2000 01:05:12 AM,04/25/2000 01:06:16 AM,04/25/2000 01:06:27 AM,04/25/2000 01:08:32 AM,04/25/2000 01:10:10 AM,,,Other,04/25/2000 01:15:58 AM,800 Block of VAN NESS AVE,SF,94109,B02,03,3163,3,3,3,false,,1,TRUCK,3,2,6,Tenderloin,"(37.7836200693769, -122.420813103123)",001160011-T03
001160013,E43,00034358,Medical Incident,04/25/2000,04/24/2000,04/25/2000 01:16:42 AM,04/25/2000 01:18:26 AM,04/25/2000 01:18:33 AM,04/25/2000 01:21:56 AM,04/25/2000 01:24:28 AM,,,Other,04/25/2000 01:34:42 AM,0 Block of CARRIZAL ST,SF,94134,B09,43,6246,3,3,3,true,,1,ENGINE,1,9,10,Visitacion Valley,"(37.7092121834293, -122.420558820986)",001160013-E43
001160014,B02,00034359,Structure Fire,04/25/2000,04/24/2000,04/25/2000 01:18:14 AM,04/25/2000 01:18:36 AM,04/25/2000 01:19:07 AM,04/25/2000 01:21:48 AM,04/25/2000 01:21:52 AM,,,Other,04/25/2000 01:36:37 AM,1200 Block of WEBSTER ST,SF,94115,B05,05,3515,3,3,3,false,,1,CHIEF,1,5,5,Western Addition,"(37.7820874529721, -122.430855608926)",001160014-B02
001160014,D2,00034359,Structure Fire,04/25/2000,04/24/2000,04/25/2000 01:18:14 AM,04/25/2000 01:18:36 AM,04/25/2000 01:19:07 AM,,,,,Other,04/25/2000 01:24:13 AM,1200 Block of WEBSTER ST,SF,94115,B05,05,3515,3,3,3,false,,1,CHIEF,6,5,5,Western Addition,"(37.7820874529721, -122.430855608926)",001160014-D2
001160014,E38,00034359,Structure Fire,04/25/2000,04/24/2000,04/25/2000 01:18:14 AM,04/25/2000 01:18:36 AM,04/25/2000 01:19:07 AM,,,,,Other,04/25/2000 01:24:13 AM,1200 Block of WEBSTER ST,SF,94115,B05,05,3515,3,3,3,false,,1,ENGINE,8,5,5,Western Addition,"(37.7820874529721, -122.430855608926)",001160014-E38
001160014,T05,00034359,Structure Fire,04/25/2000,04/24/2000,04/25/2000 01:18:14 AM,04/25/2000 01:18:36 AM,04/25/2000 01:19:07 AM,,04/25/2000 01:23:45 AM,,,Other,04/25/2000 01:24:13 AM,1200 Block of WEBSTER ST,SF,94115,B05,05,3515,3,3,3,false,,1,TRUCK,3,5,5,Western Addition,"(37.7820874529721, -122.430855608926)",001160014-T05
001160016,E11,00034361,Medical Incident,04/25/2000,04/24/2000,04/25/2000 01:22:53 AM,04/25/2000 01:23:41 AM,04/25/2000 01:24:09 AM,04/25/2000 01:25:55 AM,,,,Other,04/25/2000 01:29:41 AM,24TH ST/MISSION ST,SF,94110,B06,11,5525,3,3,3,false,,1,ENGINE,2,6,9,Mission,"(37.7522394549791, -122.418445272851)",001160016-E11
001160017,M41,00034362,Medical Incident,04/25/2000,04/24/2000,04/25/2000 01:26:54 AM,04/25/2000 01:27:51 AM,04/25/2000 01:30:13 AM,04/25/2000 01:32:21 AM,04/25/2000 01:35:52 AM,,,Other,04/25/2000 01:39:38 AM,EDDY ST/LEAVENWORTH ST,SF,94102,B02,03,1545,2,2,2,true,,1,MEDIC,1,2,6,Tenderloin,"(37.7837237829964, -122.414241575227)",001160017-M41
001160018,M14,00034363,Medical Incident,04/25/2000,04/24/2000,04/25/2000 01:40:25 AM,04/25/2000 01:42:41 AM,04/25/2000 01:42:58 AM,04/25/2000 01:45:48 AM,04/25/2000 01:48:25 AM,04/25/2000 01:56:32 AM,04/25/2000 02:08:11 AM,Other,04/25/2000 02:24:28 AM,1400 Block of LAKE ST,SF,94118,B07,31,7152,3,3,3,true,,1,MEDIC,2,7,1,Outer Richmond,"(37.7861549246656, -122.474938985746)",001160018-M14
001160019,T03,00034364,Other,04/25/2000,04/24/2000,04/25/2000 01:49:56 AM,04/25/2000 01:50:15 AM,04/25/2000 01:50:30 AM,04/25/2000 01:52:16 AM,04/25/2000 01:54:31 AM,,,Other,04/25/2000 01:59:35 AM,SUTTER ST/TAYLOR ST,SF,94102,B01,03,1412,3,3,3,false,,1,TRUCK,1,1,3,Nob Hill,"(37.7888075435186, -122.411885658758)",001160019-T03
001160020,K439,00034365,Medical Incident,04/25/2000,04/24/2000,04/25/2000 01:52:42 AM,04/25/2000 01:54:31 AM,04/25/2000 01:57:25 AM,04/25/2000 01:57:50 AM,,04/25/2000 02:22:02 AM,04/25/2000 02:25:44 AM,Other,04/25/2000 03:06:01 AM,700 Block of EDDY ST,SF,94102,B02,03,3163,2,2,2,false,,1,PRIVATE,2,2,6,Tenderloin,"(37.782943523582, -122.419988441304)",001160020-K439
001160021,E17,00034366,Structure Fire,04/25/2000,04/24/2000,04/25/2000 01:49:54 AM,04/25/2000 01:58:51 AM,04/25/2000 01:58:59 AM,04/25/2000 02:01:32 AM,04/25/2000 02:04:34 AM,,,Other,04/25/2000 02:05:01 AM,3RD ST/REVERE AV,SF,94124,B10,17,6514,3,3,3,false,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7324319090354, -122.391521351669)",001160021-E17
001160022,E18,00034367,Citizen Assist / Service Call,04/25/2000,04/24/2000,04/25/2000 02:03:33 AM,04/25/2000 02:04:39 AM,04/25/2000 02:05:34 AM,04/25/2000 02:07:33 AM,04/25/2000 02:10:44 AM,,,Other,04/25/2000 02:20:32 AM,2500 Block of 30TH AVE,SF,94116,B08,18,7527,3,3,3,true,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7397313137846, -122.487350732756)",001160022-E18
001160023,E17,00034368,Medical Incident,04/25/2000,04/24/2000,04/25/2000 02:05:47 AM,04/25/2000 02:06:50 AM,04/25/2000 02:07:02 AM,04/25/2000 02:07:27 AM,04/25/2000 02:09:08 AM,,,Other,04/25/2000 02:22:09 AM,1500 Block of THOMAS AVE,SF,94124,B10,17,6547,3,3,3,false,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7299273763086, -122.390314136294)",001160023-E17
001160024,M05,00034369,Medical Incident,04/25/2000,04/24/2000,04/25/2000 02:05:05 AM,04/25/2000 02:06:52 AM,04/25/2000 02:07:55 AM,04/25/2000 02:10:18 AM,04/25/2000 02:15:25 AM,,,Other,04/25/2000 02:15:51 AM,DIVISADERO ST/FELL ST,SF,94117,B05,21,4145,2,2,2,true,,1,MEDIC,1,5,5,Hayes Valley,"(37.7740616455365, -122.437610622947)",001160024-M05
001160025,RA32,00034370,Medical Incident,04/25/2000,04/24/2000,04/25/2000 02:18:09 AM,04/25/2000 02:18:33 AM,04/25/2000 02:23:29 AM,04/25/2000 02:27:02 AM,,,,Other,04/25/2000 02:27:26 AM,23RD ST/BARTLETT ST,SF,94110,B06,11,5512,3,3,3,true,,1,AIRPORT,4,6,9,Mission,"(37.7537697016513, -122.419705450379)",001160025-RA32
001160026,E06,00034371,Medical Incident,04/25/2000,04/24/2000,04/25/2000 02:29:00 AM,04/25/2000 02:32:57 AM,04/25/2000 02:33:58 AM,04/25/2000 02:36:20 AM,04/25/2000 02:38:57 AM,,,Other,04/25/2000 02:48:56 AM,900 Block of OAK ST,SF,94117,B05,21,4141,3,3,3,false,,1,ENGINE,1,5,5,Hayes Valley,"(37.7735018159169, -122.434940936471)",001160026-E06
001160028,E41,00034373,Medical Incident,04/25/2000,04/24/2000,04/25/2000 02:57:09 AM,04/25/2000 02:58:42 AM,04/25/2000 02:59:15 AM,04/25/2000 03:01:38 AM,,,,Other,04/25/2000 03:03:55 AM,1300 Block of PINE ST,SF,94109,B04,41,1562,3,3,3,false,,1,ENGINE,3,4,3,Nob Hill,"(37.7898833513674, -122.418012422783)",001160028-E41
001160029,M14,00034374,Medical Incident,04/25/2000,04/24/2000,04/25/2000 03:14:38 AM,04/25/2000 03:16:27 AM,04/25/2000 03:17:10 AM,04/25/2000 03:18:27 AM,04/25/2000 03:22:33 AM,04/25/2000 03:40:54 AM,04/25/2000 03:47:13 AM,Other,04/25/2000 04:11:15 AM,700 Block of 5TH AVE,SF,94118,B07,31,7122,3,3,3,true,,1,MEDIC,1,7,1,Inner Richmond,"(37.7745856548117, -122.462813355104)",001160029-M14
001160031,M03,00034376,Medical Incident,04/25/2000,04/24/2000,04/25/2000 03:35:25 AM,04/25/2000 03:35:35 AM,04/25/2000 03:36:06 AM,04/25/2000 03:38:28 AM,04/25/2000 03:42:00 AM,04/25/2000 04:06:01 AM,04/25/2000 04:12:27 AM,Other,04/25/2000 05:04:19 AM,1800 Block of JACKSON ST,SF,94109,B04,04,3252,3,3,3,true,,1,MEDIC,2,4,2,Pacific Heights,"(37.7936758446796, -122.425525660789)",001160031-M03
001160032,E03,00034377,Medical Incident,04/25/2000,04/24/2000,04/25/2000 03:37:55 AM,04/25/2000 03:39:07 AM,04/25/2000 03:39:44 AM,04/25/2000 03:41:45 AM,04/25/2000 03:42:42 AM,,,Other,04/25/2000 04:04:33 AM,1100 Block of POST ST,SF,94109,B04,03,3161,3,3,3,false,,1,ENGINE,1,4,3,Tenderloin,"(37.7866690098549, -122.420738096439)",001160032-E03
001160032,M08,00034377,Medical Incident,04/25/2000,04/24/2000,04/25/2000 03:37:55 AM,04/25/2000 03:39:07 AM,04/25/2000 03:39:44 AM,04/25/2000 03:52:06 AM,04/25/2000 03:57:13 AM,04/25/2000 04:46:59 AM,04/25/2000 04:47:03 AM,Other,04/25/2000 05:31:03 AM,1100 Block of POST ST,SF,94109,B04,03,3161,3,3,3,false,,1,MEDIC,2,4,3,Tenderloin,"(37.7866690098549, -122.420738096439)",001160032-M08
001160033,E16,00034378,Alarms,04/25/2000,04/24/2000,04/25/2000 03:41:32 AM,04/25/2000 03:41:56 AM,04/25/2000 03:42:26 AM,04/25/2000 03:44:29 AM,04/25/2000 03:46:35 AM,,,Other,04/25/2000 03:50:14 AM,1800 Block of UNION ST,SF,94123,B04,16,3335,3,3,3,false,,1,ENGINE,2,4,2,Marina,"(37.7977665777821, -122.429725516527)",001160033-E16
001160034,M01,00034379,Medical Incident,04/25/2000,04/24/2000,04/25/2000 03:46:29 AM,04/25/2000 03:48:18 AM,04/25/2000 03:50:34 AM,04/25/2000 03:52:16 AM,04/25/2000 03:56:08 AM,04/25/2000 04:15:15 AM,04/25/2000 04:20:07 AM,Other,04/25/2000 04:48:30 AM,400 Block of EDDY ST,SF,94109,B02,03,1545,3,3,3,true,,1,MEDIC,3,2,6,Tenderloin,"(37.7836739523567, -122.415072980803)",001160034-M01
001160035,M10,00034380,Medical Incident,04/25/2000,04/24/2000,04/25/2000 03:43:17 AM,04/25/2000 03:49:51 AM,04/25/2000 03:52:25 AM,04/25/2000 03:54:40 AM,04/25/2000 03:58:36 AM,,,Other,04/25/2000 04:08:42 AM,2500 Block of SACRAMENTO ST,SF,94115,B04,38,3544,2,2,2,true,,1,MEDIC,1,4,2,Pacific Heights,"(37.7897873621099, -122.434861054284)",001160035-M10
